username,likes,comments,text,hashtags,date
editorasextante,3918,11,"O que faz seu coração sorrir hoje? ✨

Descubra como encontrar conforto e coragem nos momentos difíceis com o livro “Quando as coisas não saem como você espera”, de Haemin Sunim. 📖 

- Disponível nos formatos livro físico, ebook e audiolivro. 🎧

#bookrecommendations #haeminsunim #quotes #frasedodia","['bookrecommendations', 'haeminsunim', 'quotes', 'frasedodia']",2024-05-06 11:36:17
editorasextante,630,5,"Bom dia! 💙

A imagem que fazemos de nós mesmos determina grande parte da nossa atitude diante da vida, interferindo em nossas relações, nosso comportamento e em nossa saúde física e mental. 💭

📖 “Como fortalecer sua autoestima” traz reflexões e exercícios práticos, ensina como superar as armadilhas da autocrítica, da vergonha e da sensação de nunca ser suficiente. 

▪️Disponível nos formatos de livro físico e ebook.",[],2024-05-04 13:16:53
editorasextante,788,212,"Que emoção!
🥳👏🙏🌟💕🤩🥂🍾📚

Meu novo livro chegou
Obrigada @editorasextante pela confiança!

Nas livrarias do Brasil inteiro dia 7/5

Lançamento com autógrafos terça 14/5 às 19h na @livrariadavila do @patiohigienopolis 

#paredeengolirmitos #opesodasdietas #7pilaresdasaudealimentar #sophiederam #OsSegredosDaSophie #comermelhor","['paredeengolirmitos', 'opesodasdietas', '7pilaresdasaudealimentar', 'sophiederam', 'OsSegredosDaSophie', 'comermelhor']",2024-05-02 13:50:14
editorasextante,790,3,"O Dia do Trabalho é mais do que apenas um feriado - é uma oportunidade para reavaliar nossa relação com o trabalho. 💭 

📚 Aqui estão algumas leituras que podem transformar sua perspectiva e promover uma mudança de mentalidade dentro do seu ambiente profissional.",[],2024-05-01 13:56:32
editorasextante,4678,67,"Descubra a beleza da sabedoria em cada página dos livros de Haemin Sunim. ✨

O seu novo livro “Quando as coisas não saem como você espera” é uma jornada de autodescoberta em meio aos desafios. 

🌸 O autor nos lembra gentilmente que os momentos difíceis são oportunidades para florescermos, para aprendermos mais sobre nós mesmos e a vida.

Qual o seu livro preferido do autor? 📚 

#haeminsunim",['haeminsunim'],2024-04-30 13:07:24
editorasextante,335,5,"Se em ""Os segredos da mente milionária"" você aprendeu a transformar sua mentalidade, em ""Como ficar rico"" aprenderá a criar sua vida rica. 💰

Não importa qual o significado de ""vida rica"" para você, o autor Ramit Sethi apresenta ferramentas para você alcançá-la.

📖 Este livro vai ajudar você a descobrir para onde seu dinheiro está indo
e redirecioná-lo para onde você quer que ele vá. Com um plano de gastos conscientes, oferece um programa prático de 6 semanas para alcançar a riqueza, focando em finanças pessoais e investimentos.

#mentalidade #mentemilionária #vidarica #liberdadefinanceira #organizaçãofinanceira #dinheiro #ossegredosdamentemilionária #comoficarrico #ramitsethi","['mentalidade', 'mentemilionária', 'vidarica', 'liberdadefinanceira', 'organizaçãofinanceira', 'dinheiro', 'ossegredosdamentemilionária', 'comoficarrico', 'ramitsethi']",2024-04-29 21:30:31
editorasextante,395,13,"O @manualdomundo convida as crianças para novas aventuras! 🙌

Enquanto encontra e pinta macaquinhos, bicicletas, carros, flores, doces e muito mais, a garotada descobre um montão de novas palavras. 🖍️

A diversão é garantida, porque brincadeira e aprendizado andam juntos! 

E aí, alguém conseguiu encontrar o patinho no cenário? 🧐 

#livrodecolorir #manualdomundo #livroinfantil #aprendizado","['livrodecolorir', 'manualdomundo', 'livroinfantil', 'aprendizado']",2024-04-29 12:30:55
editorasextante,211,3,"Evite que o terrorismo nutricional afete sua saúde física e mental. ‼️ 

Com trinta anos de experiência, Sophie Deram traz uma abordagem acessível, incluindo dados e experiências pessoais, para te ajudar a fazer as pazes com a comida e rejeitar o terrorismo nutricional. 

Este livro se baseia em evidências científicas para desmistificar os equívocos mais comuns sobre alimentação.

#alimentação #nutrição #terrorismonutricional","['alimentação', 'nutrição', 'terrorismonutricional']",2024-04-28 13:20:12
editorasextante,605,8,"Bom dia! 💛

#repost @carolfachinello.psi 

Esses são os três livros escolhidos para o mês de abril!

Comecei com “Dopamina, a molécula do desejo” e já estou amandooo!!! ❤️ Meu tipo de livro perfeito é
aquele que fala de neurociência e explica porque as coisas acontecem da maneira que acontecem (será que expliquei bem? 🤪) 

O próximo eu ainda tô em dúvida: leio “Bons hábitos, maus hábitos” ou “Permissão para sentir”?

Quem já leu? Me ajuda nos comentários 😍

#leitura #dicadelivros","['repost', 'leitura', 'dicadelivros']",2024-04-27 12:55:10
editorasextante,111,0,"Hoje começou a @bienaldolivrobahia ! 📚✨

E no dia 1 de maio, o nosso querido autor @allandiascastro estará presente na Arena Jovem às 11h. 

Poeta, escritor e compositor, Allan lançou seu primeiro livro com a Sextante em 2014, ‘Voz ao verbo’, que entrou na lista de mais vendidos da Veja e do jornal O Globo. 

Em 2021 publicou ‘A monja e o poeta’, em parceria com a Monja Coen. Seu mais recente lançamento foi ‘O colecionador de saudades’, um livro de histórias e poemas para celebrar o presente. 

Para encontrar nossos livros visite a @livrarialdm , localizada na Asa B E20 - Stand Jovem e Adulto.

Esperamos vocês! ✨",[],2024-04-26 21:03:37
editorasextante,619,6,"O livro “Meditações” oferece insights e orientações práticas sobre vários aspectos da vida, desde como lidar com as adversidades até a melhor forma de interagir com os outros. 

📖 Nesta versão, originalmente traduzida do grego para o inglês por Gregory Hays - a primeira em décadas -, os pensamentos de Marco Aurélio falam com o novo imediatismo: nunca antes suas percepções foram apresentadas de forma tão direta e impactante. 

• Disponível nos formatos de livro físico, ebook e audiolivro. 📱 

#meditações #marcoaurélio #filosofia #reflexões #insight","['meditações', 'marcoaurélio', 'filosofia', 'reflexões', 'insight']",2024-04-26 15:49:50
editorasextante,299,7,"PRÉ-VENDA! ✨

Com mais de 2 milhões de exemplares vendidos do seu best-seller “Acolhendo sua criança interior”, Stefanie Stahl mergulha fundo no significado da autoestima, explorando suas raízes e os caminhos para cultivar o amor-próprio genuíno em seu novo livro. 

“Como fortalecer sua autoestima” é um convite para curar feridas antigas e construir uma autoestima sólida, com reflexões profundas e exercícios práticos. 💖

Pré-venda já disponível no link da bio @editorasextante 

 #aceitação #autoestima #autossabotagem #crençaslimitantes #empoderamento #amorpróprio","['aceitação', 'autoestima', 'autossabotagem', 'crençaslimitantes', 'empoderamento', 'amorpróprio']",2024-04-25 14:54:33
editorasextante,1558,7,"🎶 Se você não consegue parar de ouvir ""The Tortured Poets Department"", vai adorar mergulhar nestes dois livros inspirados na vida e arte dessa talentosa artista.

📖 Taylor Swift, de Wendy Loggia.

Neste livro ilustrado, você vai conhecer a trajetória da menina que ousou seguir seus sonhos e se tornou uma das maiores estrelas da música pop.

📖 A turnê do coração partido, de Austin Siegemund-Broka e Emily Wibberley.

Riley Wynn virou uma superestrela da noite para o dia graças ao seu álbum com músicas de término e um single inesquecível. Quando seu ex-marido declara que a música de maior sucesso é sobre ele, Riley entra em contato com Max Harcourt, seu namorado da faculdade e a verdadeira inspiração para a canção do momento.

Riley quer revelar ao público que Max é o verdadeiro muso. Ele aceita, mas com uma condição: fazer parte da banda na turnê da cantora.

#aturnedocoraçãopartido #thebreakuptour #austinsiegemundbroka #emilywibberley #romcombooks #romcom #wendyloggia #livroilustrado #biografiailustrada #comédiaromântica #taylorswift #midnights #evermore #folklore #love #reputation #red #speaknow #fearless #debut #thetorturedpoetsdepartment","['aturnedocoraçãopartido', 'thebreakuptour', 'austinsiegemundbroka', 'emilywibberley', 'romcombooks', 'romcom', 'wendyloggia', 'livroilustrado', 'biografiailustrada', 'comédiaromântica', 'taylorswift', 'midnights', 'evermore', 'folklore', 'love', 'reputation', 'red', 'speaknow', 'fearless', 'debut', 'thetorturedpoetsdepartment']",2024-04-24 15:15:17
editorasextante,1877,15,"Todos nós temos uma verdadeira indústria química dentro do cérebro, capaz de produzir substâncias específicas para gerar a sensação que desejamos. 🧠

📖 Em “Seis substâncias para viver bem” você vai aprender a ativar esses hormônios de maneira natural, alcançando o bem-estar físico e mental que deseja.

💡 Aprenda técnicas poderosas para se tornar a melhor versão de si mesmo. 

#hormônios #saúde #saúdemental #comportamentos #dopamina #davidjpphillips","['hormônios', 'saúde', 'saúdemental', 'comportamentos', 'dopamina', 'davidjpphillips']",2024-04-24 13:00:27
editorasextante,290,17,"Como diria Bernardinho: “O que seria de uma vida sem livros?” 📚

Em comemoração ao dia 23 de abril, Dia Mundial do Livro, unimos nossos autores para compartilhar mensagens especiais sobre o poder da leitura. 📖✨

Confira as indicações de leitura dos nossos autores nos stories! 

#diamundialdolivro #23deabril #leitura #livros #autoresnacionais","['diamundialdolivro', '23deabril', 'leitura', 'livros', 'autoresnacionais']",2024-04-23 12:32:55
editorasextante,741,20,"Explore o Universo e desvende os mistérios da vida com a “Enciclopédia Britânica para curiosos”! 🚀 

Desperte sua curiosidade e mergulhe em uma jornada épica pelo conhecimento com essa obra completa e fascinante do @manualdomundo. ✨

No primeiro volume:
* Viaje pelo cosmos e explore a formação da Terra;
* Descubra os segredos da química e da física;
* Desvende os mistérios da vida no nosso planeta;
* Aprofunde-se em diversos temas com especialistas renomados.

Imagens incríveis e linguagem acessível tornam a leitura leve e prazerosa, perfeita para todos os públicos.

#enciplopédia #manualdomundo #ciência #curiosidades","['enciplopédia', 'manualdomundo', 'ciência', 'curiosidades']",2024-04-22 13:48:57
editorasextante,652,19,"Pré-venda disponível! 📢

Sophie Deram (@sophiederam.br) está prestes a derrubar os mitos e revelar as descobertas mais recentes sobre nutrição, saúde e longevidade! 

📒 No seu novo livro ""Pare de engolir mitos"", ela desmistifica os mitos mais comuns sobre alimentação e te ensina a tomar decisões conscientes sobre o que você come, com base em evidências científicas. 

Chega de dietas restritivas e culpa! Aprenda a comer de forma prazerosa e saudável com Sophie Deram. 

👉 Garanta o seu exemplar na pré-venda pelo link da bio do @editorasextante!

#sophiederam #saúde #alimentação #paredeengolirmitos #opesodasdietas #mitos #compulsãoalimentar #restriçãoalimentar","['sophiederam', 'saúde', 'alimentação', 'paredeengolirmitos', 'opesodasdietas', 'mitos', 'compulsãoalimentar', 'restriçãoalimentar']",2024-04-20 12:00:25
editorasextante,3787,19,"Quer transformar a sua rotina? Estes livros são essenciais para sua jornada. 📖

📚 A única coisa 
📚 Essencialismo 
📚 Mude seus horários, mude sua vida
📚 Bons hábitos, maus hábitos 

#disciplina #bookstagram #bookrecommendations #listadelivros #leitura #dicadelivro","['disciplina', 'bookstagram', 'bookrecommendations', 'listadelivros', 'leitura', 'dicadelivro']",2024-04-19 12:18:01
editorasextante,1687,9,"Cansado de ideias que não saem do papel? 📄 

Este livro te mostra como a união entre Visionários (cheios de ideias inovadoras) e Integradores (que colocam tudo em prática) pode levar sua empresa ao topo! 🚀

Descubra:

🔹Características de cada tipo de líder
🔹Histórias reais de sucesso
🔹Faça o teste: você é Visionário ou Integrador?
🔹Dicas para uma relação harmoniosa entre os dois
🔹Como superar os desafios da dupla

E você, se identifica como visionário ou integrador?💡

#empreendedorismo #dicadelivro #empresas #lideres","['empreendedorismo', 'dicadelivro', 'empresas', 'lideres']",2024-04-18 22:11:57
editorasextante,135,9,"Descubra o segredo por trás do best-seller do The New York Times e do The Wall Street Journal! 

📖 Com conselhos valiosos sobre finanças pessoais, este livro vai te ensinar a alcançar seus objetivos financeiros sem abrir mão do que você ama. 

Prepare-se para uma jornada de liberdade e sucesso com Ramit Sethi. 📚💰

#livros #finanças #sucesso #liberdadefinanceira #investimento #comoficarrico #ramitsethi","['livros', 'finanças', 'sucesso', 'liberdadefinanceira', 'investimento', 'comoficarrico', 'ramitsethi']",2024-04-17 12:23:48
editorasextante,667,6,"#repost @sociedadedelivros 

“A coragem de não agradar” é um livro com o teor filosófico e reflexivo. O livro é escrito em um diálogo entre um filósofo e um jovem cheio de dúvidas, onde eles discutem sobre inferioridade, autoconfiança e autoestima.

Ao começar a leitura desse livro, pensava que sentiria dificuldades em terminá-lo, já que não é um gênero que leio usualmente; entretanto, me surpreendi em como o livro me prendeu. O filósofo, ao expor suas teorias, utiliza muitos acontecimentos do cotidiano que nos aproximam do fato narrado. Desta forma, em vários momentos consegui me enxergar no livro.

Além disso, tem várias citações que acredito serem importantes de serem lidas. Uma das minhas favoritas (tirando as que postei na foto) é “Crianças que não foram ensinadas a enfrentar os desafios tentarão evitar todos os desafios”. Muitas vezes, fugir do caminho difícil te causa um prejuízo enorme, ainda mais quando você sempre foi ensinado a agir assim.

Recomendo essa leitura para todos, por mais que pareça um livro complicado por ter a filosofia de Adler, é uma leitura totalmente fluida e leve!

#booklover #books #bookgram #bookstagrammer #bookgrambr","['repost', 'booklover', 'books', 'bookgram', 'bookstagrammer', 'bookgrambr']",2024-04-16 14:50:36
editorasextante,2986,38,"Em busca de inspiração para o seu dia? ✨

Neste vídeo, você encontrará frases inspiradoras do livro que te convidam a refletir sobre a vida e te darão força para seguir em frente, mesmo nos momentos mais desafiadores.

📖 O novo livro de Haemin Sunim, “Quando as coisas não saem como você espera”, chegou para te guiar nessa jornada! 

O renomado autor e monge budista, oferece sabedoria e compaixão para lidarmos com as dificuldades e encontrarmos paz interior. ✨

#haemin #haminsunim #frases #frasedodia #quotes #inspiração #pazinterior","['haemin', 'haminsunim', 'frases', 'frasedodia', 'quotes', 'inspiração', 'pazinterior']",2024-04-14 11:51:19
editorasextante,6957,40,"Bom dia! 💚

#repost @leiturasdaceica 

“Se todos nós levamos rasteiras da vida, como certas pessoas conseguem enfrentar tantas adversidades e, mesmo assim, sair mais fortes?“

🔸 Esse livro poderoso da autora Brené Brown explora o tema da resiliência e do crescimento pessoal. “Mais
forte do que nunca” destaca a importância de enfrentar e superar a vergonha, a vulnerabilidade e o medo, argumentando que essas experiências podem nos tornar mais fortes e mais autênticos.

🔸 Ela oferece insights e estratégias práticas para cultivar a coragem, a compaixão e a conexão, encorajando os leitores a abraçar sua autenticidade e a se tornarem líderes mais eficazes em suas vidas pessoais e profissionais.

🔸 Algumas ideias discutidas no livro:
- Enfrentar e superar a vergonha, a vulnerabilidade e o medo
- Cultivar a coragem, a compaixão e a conexão
-Desenvolver resiliência e crescimento pessoal
- Abraçar a autenticidade e a liderança eficaz
- Estratégias práticas para lidar com desafios emocionais
- A importância de aceitar imperfeições e aprender com elas

🔸 Leitura agradável, leve, reflexiva e acolhedora!
Gostei demais e já quero ler todos os livros da autora 😍

#brenebrown #maisfortequenunca #dicadeleitura #bookrecommendation","['repost', 'brenebrown', 'maisfortequenunca', 'dicadeleitura', 'bookrecommendation']",2024-04-13 11:49:11
editorasextante,816,9,"Descubra uma nova versão de si mesmo com as técnicas e ferramentas apresentadas no livro “Seis substâncias para viver bem”. 📖 

Essas seis substâncias afetam profundamente o nosso corpo e são responsáveis por grande parte dos nossos pensamentos e sentimentos. 🧠 

Vai descobrir que é capaz de ativar esses hormônios naturalmente para criar o estado de ânimo que deseja. 

#comportamentos #hormônios #dopamina #endorfina #oxitocina #serotonina #testosterona #cortisol","['comportamentos', 'hormônios', 'dopamina', 'endorfina', 'oxitocina', 'serotonina', 'testosterona', 'cortisol']",2024-04-12 12:47:20
editorasextante,249,8,"PRÉ-VENDA Enciclopédia Britânica para curiosos vol. 1! 🚀

Foguetes, vulcões, radioatividade, oceano profundo e outros assuntos extraordinários. 🌋

Apaixonados pela missão de explicar a ciência e a vida, Mari Fulfaro e Iberê Thenório, criadores do @manualdomundo, trazem para o Brasil esta versão moderna da respeitada Enciclopédia Britânica, que há mais de 250 anos mata a sede de conhecimento de várias gerações de curiosos. 

Compre na pré-venda pelo link da bio do @editorasextante 

#ciência #conhecimento #curiosidades #manualdomundo #enciclopédia","['ciência', 'conhecimento', 'curiosidades', 'manualdomundo', 'enciclopédia']",2024-04-10 12:45:32
editorasextante,1091,4,"Um livro para encontrar paz e sabedoria nos momentos mais difíceis. 💙✨

Descubra como transformar desafios em oportunidades de crescimento com “Quando as coisas não saem como você espera”.

O autor Haemin Sunim aborda a resiliência e o crescimento espiritual através de desafios pessoais. 

▪️ PRÉ-VENDA disponível nos formatos de livro físico, ebook e audiolivro. 

#haeminsunim #resiliencia #autodescoberta #inspiração #frasedodia","['haeminsunim', 'resiliencia', 'autodescoberta', 'inspiração', 'frasedodia']",2024-04-09 12:48:03
editorasextante,274,2,"Este não é o típico livro de finanças que você vê por aí. 

Chamado de “mago da riqueza” pela Forbes e “novo guru” pela Fortune, apresentador da série “Como ficar rico”, da Netflix, Ramit Sethi criou um sistema de seis semanas para você alcançar suas metas. 

#ramitsethi #comoficarrico #finanças #dinheiro #educacaofinanceira #gestaofinanceira #liberdadefinanceira","['ramitsethi', 'comoficarrico', 'finanças', 'dinheiro', 'educacaofinanceira', 'gestaofinanceira', 'liberdadefinanceira']",2024-04-08 12:56:06
editorasextante,1508,12,"Hoje é o Dia Mundial da Saúde! ✨

Que tal celebrarmos com uma dose extra de conhecimento para fortalecer corpo e mente? 💪📚 

Descubra alguns livros que vão transformar sua saúde física e mental! 🧠💖 

Lista dos livros:
📕 Seis substâncias para viver bem
📕 Mente afiada
📕 Superintestino
📕 O peso das dietas 
📕 Você aguenta ser feliz? 

 #DiaMundialdaSaúde #LivrosParaVitalidade #BemEstar #SaúdeMental #mudançadevida #saúde","['DiaMundialdaSaúde', 'LivrosParaVitalidade', 'BemEstar', 'SaúdeMental', 'mudançadevida', 'saúde']",2024-04-07 21:42:55
editorasextante,24870,60,"#repost @anna_nogueira

Nunca vi alguém dizer que “está com tempo de sobra”. Gestão do tempo é um desafio pra pessoas e empresas, e você sabe disso.

O livro Essencialismo, de Greg McKeown da @editorasextante traz técnicas valiosas para fazer o que realmente importa, no trabalho e na vida.

Uma das principais é: estabelecer limites.

É você quem determina como os outros te tratam, que volume de projetos irá assumir e em quais prazos precisará entregá-los.

Se você não impõe limites, vai lidar com as consequências dessa omissão.",['repost'],2024-04-06 12:00:32
editorasextante,834,11,"Descubra o caminho para a tranquilidade e clareza interior com nosso novo livro ""Atenção plena profunda"". 

Cada página é uma jornada rumo ao autoconhecimento, com meditações guiadas acessíveis via QR CODE, prontas para te acompanhar em qualquer momento do dia a dia. 

A edição inclui links para oito semanas de meditação guiada em áudio. 

#meditação #atençãoplena #mindfulness","['meditação', 'atençãoplena', 'mindfulness']",2024-04-05 12:00:29
editorasextante,624,10,"LANÇAMENTOS DE ABRIL 📢

Este mês está repleto de lançamentos que você não vai querer perder! Destacamos o novo livro de Bruna Lombardi, a mais recente obra do autor best-seller Haemin Sunim, uma novidade para toda a família com o Manual do Mundo, e a estreia literária de Ramit Sethi.

Todos prometem ser leituras fascinantes. Já decidiu qual vai adicionar à sua lista? 📚

👉Os links de compra estão no destaque LANÇAMENTOS da @editorasextante",[],2024-04-04 20:20:07
editorasextante,1042,5,"Crescimento requer coragem para abraçar o desconhecido. 

A jornada em busca do crescimento pessoal e profissional é uma aventura que desafia nossas crenças e nos empurra para fora da zona de conforto.

📙 Para aqueles que buscam inspiração para crescer e se desafiar, o novo livro de Adam Grant, “Potencial Oculto”, pode ser um excelente ponto de partida.

▪ Disponível nos formatos de livro físico, ebook e audiolivro.",[],2024-04-03 13:17:27
editorasextante,510,4,"Hoje é Dia Internacional do Livro Infantil! 📚✨

Passe para o lado e confira a seleção de livros especiais para celebrar esse dia!

Ninguém nasce sendo um leitor, por isso, a infância é a principal porta de entrada para esse novo mundo de conhecimento e descobertas incríveis.

👉 Agora queremos ouvir a sua história!  Qual livro marcou a sua infância?

#Diainternacionaldolivroinfantil #leitura #livrosinfantis","['Diainternacionaldolivroinfantil', 'leitura', 'livrosinfantis']",2024-04-02 21:05:20
editorasextante,1405,21,"PRÉ-VENDA! 🔉

Novo livro do autor de ""As coisas que você só vê quando desacelera"". 

📖 Neste livro, o monge sen-budista Haemin Sunim mostra que momentos difíceis podem ser boas oportunidades para nos conhecermos melhor e o ponto de partida para um entendimento maior da vida e conquistas mais significativas. 

""Quando as coisas não saem como você espera"" oferece uma jornada de delicada sabedoria para superarmos os obstáculos. 🍂

Compre na pré-venda pelo link da bio do @editorasextante",[],2024-04-01 13:25:16
editorasextante,374,7,"Um livro e muitas lições! 💙

Um coelho cansado de ser coelho…

Em meio a uma jornada de muitas aventuras, Joca descobriu que ser coelho é o melhor que há. 🐰

Nessa Páscoa a mensagem do coelho Joca Pipoca é sobre amar quem você é. ✨",[],2024-03-31 22:42:39
editorasextante,1150,14,"Bom dia! 💙

Nossos pensamentos causam um impacto significativo sobre nossa vida, criando a lente através da qual vemos todas as experiências exteriores, e afetam a maneira como nos sentimos a respeito de nós mesmos, dos outros e do mundo. 

Então, pense bem: que tipo de pensamentos você tem cultivado? 💭 

📖 “Como acolher seu lado sombra” está disponível no formato de livro físico e ebook.",[],2024-03-30 12:50:50
editorasextante,559,7,"📖 Uma das maiores obras de reflexão espiritual e ética de todos os tempos, repleta de sabedoria do estoicismo, as “Meditações” de Março Aurélio são leitura essencial para quem deseja viver bem.

🪶 Disponível nos formatos de livro físico, ebook e audiolivro. 

#meditações #marcoaurelio #estoicismo #reflexão #sabedoria #insights #leitura","['meditações', 'marcoaurelio', 'estoicismo', 'reflexão', 'sabedoria', 'insights', 'leitura']",2024-03-29 16:58:34
editorasextante,363,1,"""A obra atemporal de Marco Aurélio ganha frescor e elegância nesta nova versão."" Robert Fagles

📖 Com ensinamentos sobre ética, a condição humana, a natureza da virtude e a efemeridade da vida, ""Meditações"" é dividido em 12 livros.

📖 Seus princípios ecoam até os dias de hoje, sendo também uma das maiores referências do estoicismo. 

▪ Disponível nos formatos de livro físico, ebook e audiolivro.",[],2024-03-28 20:10:06
editorasextante,45127,599,"Procrastinação não é um problema de gerenciamento de tempo, é um problema de gerenciamento de emoções. - Potencial Oculto, Adam Grant.",[],2024-03-27 23:05:31
editorasextante,109,2,"DICA DE PODCAST 🎧 - Anota aí! 📝

O @podcastpsicologiasincera oferece muitas análises, reflexões e, principalmente, uma opinião sincera sobre assuntos do dia a dia. Temas como carreira, família, relacionamentos... tudo pode virar pauta.🎙

No episódio “Vale a pena tentar ser melhor em tudo?”, você pode conferir um bate-papo interessante com o psiquiatra e autor @danielmbarros. Eles discutem as expectativas que criamos para nós mesmos, as escolhas de vida fundamentadas no que realmente importa e muito mais. 💬

Já coloca o fone para ouvir e depois conta aqui nos comentários o que achou. 😉

#podcast #dicadepodcast","['podcast', 'dicadepodcast']",2024-03-27 13:59:53
editorasextante,1360,33,"Bom dia! ⛅️ 

#repost @danieldsco.psi 

Resenha | “A Voz na sua Cabeça” Você tem uma voz na sua cabeça? Segredo nosso, todo mundo tem!

Segundo o neurocientista e psicoterapeuta Ethan
Kross, o seu pensamento consciente pode por vezes te perturbar com distorções repetitivas, o que aqui ele chama de “Chatter”, traduzido como “falatório mental”, algo semelhante à ruminação.

O autor apresenta no livro “A Voz na sua Cabeça”, uma série de técnicas comprovadas cientificamente para o manejo do falatório mental.

O livro usa de uma linguagem simples, associando a acontecimentos do mundo e do dia a dia, para ensinar um pouco sobre estratégias de inteligência emocional e manejo das nossas cognições.

Cinco estrelas! Super indico para quem deseja compreender os fenômenos da mente e aprender como lidar com a ruminação.

Você já leu? O que achou? Conte nos comentários!

#avoznasuacabeça #ethankross #ruídomental #saudemental","['repost', 'avoznasuacabeça', 'ethankross', 'ruídomental', 'saudemental']",2024-03-26 10:53:51
editorasextante,602,6,"Descubra pérolas de sabedoria que irão motivar, desafiar e expandir sua visão de mundo. Prepare-se para uma jornada de reflexão, aprendizado e crescimento.💡

“Potencial Oculto”, livro inédito do autor, já está disponível nas grandes livrarias e online. 

#adamgrant #potencialoculto #pensedenovo #darereceber #originais","['adamgrant', 'potencialoculto', 'pensedenovo', 'darereceber', 'originais']",2024-03-25 20:40:16
editorasextante,121,2,"Está rolando uma ação incrível! 🐇 ✨

Ao comprar o livro ‘Não é Fácil Ser um Coelho’ você ganha uma cinta de orelha do nosso querido amigo, Joca Pipoca! 🐰 

Corre para a livraria e aproveite! 

Atenção: Ação válida até a duração do estoque do livro e/ou da orelha de coelho.

📸 Registro de algumas das livrarias participantes. 

#Promoção #brinde #livro #NãoÉFácilSerUmCoelho #coelho #leiturainfantil #livrosinfantis #páscoa","['Promoção', 'brinde', 'livro', 'NãoÉFácilSerUmCoelho', 'coelho', 'leiturainfantil', 'livrosinfantis', 'páscoa']",2024-03-24 14:01:53
editorasextante,208,3,"São muitos enredos que podem machucar um coração: traições e mentiras na vida amorosa, palavras que cortam, vozes que se calam, um amigo que sofre, um animal de estimação que se vai. 

Se as causas são muitas, o remédio é um só: o amor, em suas mais diversas formas. 

O novo livro, “Manual para Corações Machucados”, de Bruna Lombardi, já está em pré-venda.",[],2024-03-22 15:33:43
editorasextante,9178,65,"em off eu to pronta pra abrir um centro de reabilitação pra mulheres ex-boazinhas 🤝
o episódio dessa semana foi criado a partir da leitura do livro Bem Comportadas, da Elise Loehnen, que investiga sobre como os pecados capitais tem um peso maior sobre as mulheres, e como eles foram usados historicamente pra moldar nosso comportamento e a gente ficar boazinha, inofensiva e bem quietinha. as primeiras a comprar pelo link que ta nos stories têm desconto de 10% no livro pras primeiras 100 compradoras! valeu @editorasextante por apoiar meu podcast :) 

publicidade",[],2024-03-21 20:04:13
editorasextante,517,9,"Que desejos e ações são apropriados para cada tipo de pessoa? Qual seria o comportamento adequado para uma mulher? 🤔

Os Sete Pecados Capitais estão profundamente enredados na sociedade
e em nossos conceitos de individualidade. Influenciando e moldando nossas crenças acerca de quem somos.

Neste livro, a jornalista Elise Loehnen explica como o impulso de nos anularmos para sermos “boazinhas” na verdade se deve a ideias plantadas na mente feminina pela mesma cultura que se beneficia de nos manter sob controle.

#bemcomportadas #7pecadoscapitais #comportamento #sociedade #eliseloehnen","['bemcomportadas', '7pecadoscapitais', 'comportamento', 'sociedade', 'eliseloehnen']",2024-03-21 14:58:49
editorasextante,480,9,"O lado sombra é a parte inconsciente da nossa mente que abriga os medos, a vergonha e os traumas - todos os aspectos do eu que nós escondemos, ignoramos ou rejeitamos. 

Aprender a encarar e aceitar esse lado vai permitir que você:

▪️ Entenda como seus aspectos sombrios se manifestam na sua vida.
▪️ Aprenda a reconhecer e compreender seus gatilhos.
▪️ Melhore seus relacionamentos
▪️ Desenvolva um olhar amoroso sobre si mesmo.
▪️ Deixe pra trás comportamentos inconscientes de autossabotagem. 
▪️ Encontre uma satisfação renovada com a vida. 
▪️ Assuma uma perspectiva de aceitação radical de todas as suas características.

O livro reuni exercícios e atividades para curar as feridas do passado e se conhecer melhor. 

#autodescoberta #bookstagram #autoconhecimento #autoaceitação","['autodescoberta', 'bookstagram', 'autoconhecimento', 'autoaceitação']",2024-03-20 20:54:02
editorasextante,133,8,"Se você adorou se aventurar com ‘O que Dani deve fazer?’, então você vai se encantar com Darla! ✨

Junte-se a essa aspirante a astronauta determinada a explorar Marte. Em sua jornada, ela enfrentará desafios e tomará decisões que moldarão seu destino. 🚀

Prepare-se para mergulhar no poder da escolha e descubra como suas decisões influenciam cada passo dessa emocionante aventura. 

Com oito finais diferentes, este livro promete diversão garantida. Não perca a chance de embarcar nessa leitura! 🌟

#oquedarladevefazer #livrointerativo #oquedanidevefazer #livrosinfantis #poderdasescolhas","['oquedarladevefazer', 'livrointerativo', 'oquedanidevefazer', 'livrosinfantis', 'poderdasescolhas']",2024-03-19 21:38:32
editorasextante,1629,4229,"Que tal receber na sua casa um kit especial com mochila + 7 livros infantis da Editora Sextante? 📚🥳

Serão sorteados dois kits e um deles pode ser seu! 

Regras para concorrer:
📌 Seguir a @editorasextante 
📌 Marcar um amigo neste post;
⚠️ Não vale fake, fãs clubes, marcas e celebridades. 
📌 Preencher o formulário que está no link da bio;
📌 Só serão realizados envios para residentes do Brasil. 
⠀
SORTEIO REALIZADO! 

🍀

#livrosinfantis",['livrosinfantis'],2024-03-19 14:33:14
